Timestamp,Accelerometer_Linear,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Brightness,Compass,Magnetometer_X,Sound_Level,Sound_Pitch,Gps
2024-03-03 14:56:36.873766,1.2197390607998306,0.9182891845703125,0.280426025390625,0.7522430419921875,-3,20.0,83.1684112548828125,52.757839202880859375,0.0,"lat: 55.839423932001004, lon: -4.276619563056604"
2024-03-03 14:56:38.500049,1.2197390607998306,0.9182891845703125,0.280426025390625,0.7522430419921875,-3,20.0,83.1684112548828125,52.757839202880859375,0.0,"lat: 55.839423932001004, lon: -4.276619563056604"
2024-03-03 14:56:40.122182,1.2197390607998306,0.9182891845703125,0.280426025390625,0.7522430419921875,-3,20.0,83.1684112548828125,52.757839202880859375,0.0,"lat: 55.839423932001004, lon: -4.276619563056604"
2024-03-03 14:56:41.738239,1.2197390607998306,0.9182891845703125,0.280426025390625,0.7522430419921875,-3,20.0,83.1684112548828125,52.757839202880859375,0.0,"lat: 55.839423932001004, lon: -4.276619563056604"
2024-03-03 14:56:43.384815,1.2197390607998306,0.9182891845703125,0.280426025390625,0.7522430419921875,-3,20.0,83.1684112548828125,52.757839202880859375,0.0,"lat: 55.839423932001004, lon: -4.276619563056604"
2024-03-03 14:56:45.019058,1.2197390607998306,0.9182891845703125,0.280426025390625,0.7522430419921875,-3,20.0,83.1684112548828125,52.757839202880859375,0.0,"lat: 55.839423932001004, lon: -4.276619563056604"
2024-03-03 14:56:46.643623,1.2197390607998306,0.9182891845703125,0.280426025390625,0.7522430419921875,-3,20.0,83.1684112548828125,52.757839202880859375,0.0,"lat: 55.839423932001004, lon: -4.276619563056604"
2024-03-03 14:56:48.319004,1.2197390607998306,0.9182891845703125,0.280426025390625,0.7522430419921875,-3,20.0,83.1684112548828125,52.757839202880859375,0.0,"lat: 55.839423932001004, lon: -4.276619563056604"
2024-03-03 14:56:49.972623,1.2197390607998306,0.9182891845703125,0.280426025390625,0.7522430419921875,-3,20.0,83.1684112548828125,52.757839202880859375,0.0,"lat: 55.839423932001004, lon: -4.276619563056604"
